"country","geo","siec","type","unit","source","scenario","year","cap","cap_min","cap_max","target","target_exp","demand","problem","problem_desc","region","_file"
"Switzerland","CH","RA310","Wind on shore","TWh","EP2050+","ZERO_basis",2040,2.2,NA,NA,1,0,0,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","RA310","Wind on shore","TWh","EP2050+","ZERO_basis",2045,3.4,NA,NA,1,0,0,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","RA310","Wind on shore","TWh","EP2050+","ZERO_basis",2050,4.3,NA,NA,1,0,0,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","RA400","Solar","TWh","EP2050+","ZERO_basis",2000,0,NA,NA,0,0,0,"0",NA,"Central",32
"Switzerland","CH","RA400","Solar","TWh","EP2050+","ZERO_basis",2019,2.2,NA,NA,0,0,0,"0",NA,"Central",32
"Switzerland","CH","RA400","Solar","TWh","EP2050+","ZERO_basis",2025,4.3,NA,NA,1,0,0,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","RA400","Solar","TWh","EP2050+","ZERO_basis",2030,8.7,NA,NA,1,0,0,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","RA400","Solar","TWh","EP2050+","ZERO_basis",2035,14.4,NA,NA,1,0,0,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","RA400","Solar","TWh","EP2050+","ZERO_basis",2040,21.5,NA,NA,1,0,0,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","RA400","Solar","TWh","EP2050+","ZERO_basis",2045,27.8,NA,NA,1,0,0,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","RA400","Solar","TWh","EP2050+","ZERO_basis",2050,33.6,NA,NA,1,0,0,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","RA420","Solar photovoltaic","TWh","EP2050+","ZERO_basis",2000,0,NA,NA,0,0,0,"0",NA,"Central",32
"Switzerland","CH","RA420","Solar photovoltaic","TWh","EP2050+","ZERO_basis",2019,2.2,NA,NA,0,0,0,"0",NA,"Central",32
"Switzerland","CH","RA420","Solar photovoltaic","TWh","EP2050+","ZERO_basis",2025,4.3,NA,NA,1,0,0,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","RA420","Solar photovoltaic","TWh","EP2050+","ZERO_basis",2030,8.7,NA,NA,1,0,0,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","RA420","Solar photovoltaic","TWh","EP2050+","ZERO_basis",2035,14.4,NA,NA,1,0,0,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","RA420","Solar photovoltaic","TWh","EP2050+","ZERO_basis",2040,21.5,NA,NA,1,0,0,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","RA420","Solar photovoltaic","TWh","EP2050+","ZERO_basis",2045,27.8,NA,NA,1,0,0,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","RA420","Solar photovoltaic","TWh","EP2050+","ZERO_basis",2050,33.6,NA,NA,1,0,0,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL000","Electricity demand","PJ","EP2050+","ZERO_basis",2019,206,NA,NA,0,0,1,"0",NA,"Central",32
"Switzerland","CH","EL000","Electricity demand","PJ","EP2050+","ZERO_basis",2025,206,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL000","Electricity demand","PJ","EP2050+","ZERO_basis",2030,208,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL000","Electricity demand","PJ","EP2050+","ZERO_basis",2035,215,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL000","Electricity demand","PJ","EP2050+","ZERO_basis",2040,221,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL000","Electricity demand","PJ","EP2050+","ZERO_basis",2045,226,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL000","Electricity demand","PJ","EP2050+","ZERO_basis",2050,228,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL100","Electricity demand - households","PJ","EP2050+","ZERO_basis",2019,69,NA,NA,0,0,1,"0",NA,"Central",32
"Switzerland","CH","EL100","Electricity demand - households","PJ","EP2050+","ZERO_basis",2025,68,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL100","Electricity demand - households","PJ","EP2050+","ZERO_basis",2030,69,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL100","Electricity demand - households","PJ","EP2050+","ZERO_basis",2035,70,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL100","Electricity demand - households","PJ","EP2050+","ZERO_basis",2040,70,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL100","Electricity demand - households","PJ","EP2050+","ZERO_basis",2045,70,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL100","Electricity demand - households","PJ","EP2050+","ZERO_basis",2050,69,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL200","Electricity demand - transportation","PJ","EP2050+","ZERO_basis",2019,11,NA,NA,0,0,1,"0",NA,"Central",32
"Switzerland","CH","EL200","Electricity demand - transportation","PJ","EP2050+","ZERO_basis",2025,15,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL200","Electricity demand - transportation","PJ","EP2050+","ZERO_basis",2030,21,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL200","Electricity demand - transportation","PJ","EP2050+","ZERO_basis",2035,30,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL200","Electricity demand - transportation","PJ","EP2050+","ZERO_basis",2040,42,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL200","Electricity demand - transportation","PJ","EP2050+","ZERO_basis",2045,52,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL200","Electricity demand - transportation","PJ","EP2050+","ZERO_basis",2050,61,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL300","Electricity demand - industry","PJ","EP2050+","ZERO_basis",2019,62,NA,NA,0,0,1,"0",NA,"Central",32
"Switzerland","CH","EL300","Electricity demand - industry","PJ","EP2050+","ZERO_basis",2025,58,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL300","Electricity demand - industry","PJ","EP2050+","ZERO_basis",2030,56,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL300","Electricity demand - industry","PJ","EP2050+","ZERO_basis",2035,56,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL300","Electricity demand - industry","PJ","EP2050+","ZERO_basis",2040,55,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL300","Electricity demand - industry","PJ","EP2050+","ZERO_basis",2045,53,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL300","Electricity demand - industry","PJ","EP2050+","ZERO_basis",2050,49,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL400","Electricity demand - services","PJ","EP2050+","ZERO_basis",2019,61,NA,NA,0,0,1,"0",NA,"Central",32
"Switzerland","CH","EL400","Electricity demand - services","PJ","EP2050+","ZERO_basis",2025,61,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL400","Electricity demand - services","PJ","EP2050+","ZERO_basis",2030,59,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL400","Electricity demand - services","PJ","EP2050+","ZERO_basis",2035,56,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL400","Electricity demand - services","PJ","EP2050+","ZERO_basis",2040,52,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL400","Electricity demand - services","PJ","EP2050+","ZERO_basis",2045,49,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL400","Electricity demand - services","PJ","EP2050+","ZERO_basis",2050,46,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL500","Electricity demand - agriculture","PJ","EP2050+","ZERO_basis",2019,3,NA,NA,0,0,1,"0",NA,"Central",32
"Switzerland","CH","EL500","Electricity demand - agriculture","PJ","EP2050+","ZERO_basis",2025,3,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL500","Electricity demand - agriculture","PJ","EP2050+","ZERO_basis",2030,3,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL500","Electricity demand - agriculture","PJ","EP2050+","ZERO_basis",2035,3,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL500","Electricity demand - agriculture","PJ","EP2050+","ZERO_basis",2040,2,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL500","Electricity demand - agriculture","PJ","EP2050+","ZERO_basis",2045,2,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL500","Electricity demand - agriculture","PJ","EP2050+","ZERO_basis",2050,2,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL010","Primary electricity consumption","TWh","EP2050+","ZERO_basis",2019,61.5,NA,NA,0,0,1,"0",NA,"Central",32
"Switzerland","CH","EL010","Primary electricity consumption","TWh","EP2050+","ZERO_basis",2025,62.5,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL010","Primary electricity consumption","TWh","EP2050+","ZERO_basis",2030,64.1,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL010","Primary electricity consumption","TWh","EP2050+","ZERO_basis",2035,67.4,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL010","Primary electricity consumption","TWh","EP2050+","ZERO_basis",2040,71.5,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
"Switzerland","CH","EL010","Primary electricity consumption","TWh","EP2050+","ZERO_basis",2045,74.6,NA,NA,1,0,1,"1","This value is an estimate, not a target. However, Switzerland does not have any concrete targets, so the ZERO_Basis projections are used as a target based on the most likely development path. This value can be excluded by using target_exp.","Central",32
